Brand,Model,Year,Status,Mileage,Dealer,Price
Ford,Maverick,2023,New,,AutoNation Ford Burleson,33685.0
Ford,F-150,2022,Used,3853.0,AutoNation Ford Burleson,67498.0
Ford,Bronco,2023,New,,AutoNation Ford Burleson,51130.0
Ford,F-350,2023,New,,AutoNation Ford Burleson,91300.0
Hyundai,Coupe,2014,Used,17167.0,NESCO,23995.0
Subaru,BRZ,2016,Used,94870.0,NESCO,18995.0
Cadillac,CT6,2017,Used,84105.0,NESCO,27495.0
Chevrolet,Corvette,1993,Used,89490.0,NESCO,12995.0
Lincoln,Navigator,2008,Used,118691.0,NESCO,11995.0
BMW,330 i,2006,Used,90140.0,NESCO,9495.0
Porsche,Boxster,2008,Used,53628.0,NESCO,27995.0
Saturn,Sky,2009,Used,52331.0,NESCO,12995.0
Infiniti,QX56,2011,Used,142328.0,CarChoice.com,12900.0
BMW,M3,2008,Used,98403.0,CarChoice.com,20900.0
Lincoln,Navigator,2013,Used,170395.0,CarChoice.com,13490.0
BMW,750,2006,Used,138550.0,CarChoice.com,7900.0
Chevrolet,Suburban,2009,Used,74197.0,Dallas Autos Direct,22928.0
Bentley,Continental,2006,Used,30227.0,Dallas Autos Direct,37928.0
Bentley,Bentayga,2019,Used,34627.0,Dallas Autos Direct,105928.0
Maserati,Levante,2017,Used,60308.0,Dallas Autos Direct,30928.0
Maserati,Quattroporte,2007,Used,35110.0,Dallas Autos Direct,18928.0
Jeep,Wrangler,2009,Used,96397.0,Dallas Autos Direct,17928.0
BMW,Roadster,2006,Used,53332.0,Dallas Autos Direct,14928.0
Hummer,H2 SUT,2005,Used,109394.0,Dallas Autos Direct,26928.0
Mercedes,Roadster,2003,Used,111776.0,Dallas Autos Direct,9928.0
Porsche,Panamera,2014,Used,54607.0,Dallas Autos Direct,30928.0
Hummer,H3,2006,Used,156243.0,Dallas Autos Direct,8928.0
Maserati,Quattroporte,2008,Used,57767.0,Dallas Autos Direct,15928.0
BMW,3,2012,Used,93290.0,Dallas Autos Direct,10928.0
Ford,F-150,2023,New,,Five Star Ford Dallas,71045.0
Ford,F-150,2018,Certified,109578.0,Five Star Ford Dallas,32500.0
Ford,Explorer,2022,Used,20916.0,Five Star Ford Dallas,41000.0
Ford,F-150,2023,New,,Five Star Ford Dallas,72780.0
Ford,F-150,2023,New,,Five Star Ford Dallas,74010.0
Kia,Telluride,2022,Used,27020.0,Five Star Ford Dallas,46900.0
Chevrolet,Tahoe,2021,Certified,61968.0,Sam Pack's 5 Star Chevrolet,57000.0
Ford,F-150,2023,New,,Sam Pack's Five Star Ford Carrollton,54841.0
Ford,F-150,2023,New,,Sam Pack's Five Star Ford Carrollton,43038.0
Ford,F-250,2022,Certified,17130.0,Sam Pack's Five Star Ford Carrollton,73000.0
Tesla,Model X,2020,Used,42854.0,Sam Pack's Five Star Ford Carrollton,54500.0
Ford,Bronco,2023,New,,Sam Pack's Five Star Ford Carrollton,59540.0
Ford,F-150,2023,New,,Sam Pack's Five Star Ford Carrollton,94685.0
Ford,F-150,2022,Certified,37826.0,Sam Pack's Five Star Ford Carrollton,59900.0
Ford,F-150,2023,New,,Sam Pack's Five Star Ford Carrollton,49613.0
Toyota,Sequoia,2007,Used,168758.0,United Auto Group,12995.0
Toyota,Corolla,2013,Used,134105.0,Cransh Auto Sales Inc,10999.0
Mazda,Mazda3,2010,Used,134876.0,Cransh Auto Sales Inc,7999.0
Chevrolet,Tahoe,2014,Used,138844.0,Cransh Auto Sales Inc,13999.0
Ford,Thunderbird,2002,Used,50578.0,Cransh Auto Sales Inc,16999.0
Chevrolet,Silverado,2023,New,,Skinners Chevrolet Buick GMC,60135.0
Hyundai,Santa Cruz,2023,Used,3000.0,Van Hyundai,33999.0
Hyundai,Elantra,2023,New,,Van Hyundai,30680.0
Hyundai,Elantra,2023,Used,6092.0,Van Hyundai,28050.0
Ford,Bronco,2022,Used,1351.0,Texas Vehicle Exchange,79900.0
Porsche,911,2020,Certified,14387.0,Porsche Plano,123998.0
Audi,Q8,2019,Used,35728.0,Audi Plano,43998.0
Audi,GT,2023,New,,Audi Plano,164890.0
Ford,F-250,2017,Used,117990.0,Selective Autoplex,48995.0
Tesla,Model Y,2020,Used,32678.0,Selective Autoplex,41495.0
Polestar,2,2021,Used,28605.0,Selective Autoplex,32995.0
Hyundai,Palisade,2023,Used,6187.0,Ewing Subaru of Plano,46789.0
Subaru,WRX,2023,New,,Ewing Subaru of Plano,30893.0
Subaru,WRX,2023,New,,Ewing Subaru of Plano,37087.0
Toyota,Highlander,2021,Used,75013.0,Ewing Subaru of Plano,30500.0
Volvo,S60,2022,Used,22792.0,Meador Chrysler Dodge Jeep Ram,37531.0
Toyota,Tundra,2022,Used,57983.0,Meador Chrysler Dodge Jeep Ram,48000.0
GMC,Yukon,2013,Used,179906.0,Meador Chrysler Dodge Jeep Ram,14260.0
Lexus,NX,2022,Used,5832.0,Meador Chrysler Dodge Jeep Ram,47341.0
Jeep,Compass,2022,New,,Meador Chrysler Dodge Jeep Ram,35435.0
Hyundai,Palisade,2021,Used,44044.0,Meador Chrysler Dodge Jeep Ram,38868.0
RAM,1500,2022,Used,26757.0,Nissan of McKinney,42577.0
Toyota,4Runner,2023,Used,13181.0,Nissan of McKinney,38777.0
Nissan,Altima,2024,New,,Nissan of McKinney,34160.0
Ford,Bronco,2023,New,,Paris Ford,67510.0
Ford,Bronco,2023,New,,Paris Ford,51780.0
Ford,F-250,2023,New,,Paris Ford,85420.0
Ford,Bronco,2023,New,,Paris Ford,34470.0
Ford,F-250,2023,New,,Paris Ford,70855.0
Ford,Bronco,2023,New,,Paris Ford,55750.0
Ford,Expedition,2023,New,,Paris Ford,71260.0
Ford,F-150,2023,New,,Paris Ford,78810.0
Ford,F-150,2018,Certified,61940.0,Paris Ford,42993.0
Volkswagen,Atlas,2023,New,,Brandon Tomes McKinney Volkswagen,43887.0
Volkswagen,Golf,2022,Used,21362.0,Brandon Tomes McKinney Volkswagen,44983.0
Toyota,Camry,2024,New,,Pat Lobb Toyota of Mckinney,34355.0
Toyota,Camry,2024,New,,Pat Lobb Toyota of Mckinney,28687.0
Toyota,Highlander,2023,New,,Pat Lobb Toyota of Mckinney,41504.0
Toyota,Camry,2024,New,,Pat Lobb Toyota of Mckinney,36144.0
Toyota,4Runner,2023,New,,Pat Lobb Toyota of Mckinney,48290.0
Toyota,Corolla,2023,New,,Pat Lobb Toyota of Mckinney,25937.0
Toyota,4Runner,2023,Used,6489.0,Pat Lobb Toyota of Mckinney,58928.0
Toyota,Camry,2024,New,,Pat Lobb Toyota of Mckinney,36873.0
Toyota,Camry,2024,New,,Pat Lobb Toyota of Mckinney,35715.0
Toyota,Tundra,2021,Used,32445.0,Pat Lobb Toyota of Mckinney,54479.0
Audi,Q3,2023,New,,Audi McKinney,50420.0
Audi,Q7,2023,New,,Audi McKinney,67565.0
Audi,A3,2023,New,,Audi McKinney,40360.0
Audi,e-tron,2023,New,,Audi McKinney,67100.0
Audi,Q7,2023,New,,Audi McKinney,69150.0
Audi,Q7,2023,New,,Audi McKinney,79110.0
Audi,Q3,2023,New,,Audi McKinney,49825.0
Audi,e-tron,2023,New,,Audi McKinney,67690.0
Audi,A6,2023,New,,Audi McKinney,67015.0
Audi,Q8,2023,New,,Audi McKinney,81810.0
Audi,Q7,2023,New,,Audi McKinney,70380.0
Audi,6,2023,New,,Audi McKinney,140935.0
Audi,e-tron,2024,New,,Audi McKinney,90180.0
Audi,A6,2023,New,,Audi McKinney,67690.0
Chevrolet,Suburban,2023,New,,Paris Chevrolet GMC,67278.0
Chevrolet,Suburban,2023,New,,Paris Chevrolet GMC,74539.0
Ford,Bronco,2022,Used,5866.0,AutoNation Ford South Fort Worth,58995.0
Ford,Maverick,2023,New,,AutoNation Ford South Fort Worth,24565.0
Ford,Expedition,2021,Used,18420.0,AutoNation Ford South Fort Worth,39498.0
Ford,F-150,2023,Used,1947.0,AutoNation Ford South Fort Worth,73452.0
Toyota,Land Cruiser,2009,Used,176925.0,Excellence Auto Direct,27781.0
Buick,GX,2023,New,,Ewing Buick GMC,23988.0
Buick,GX,2023,New,,Ewing Buick GMC,24105.0
BMW,X7,2023,Certified,3776.0,Sewell BMW MINI of Plano,79855.0
Mercedes,E-Class,2018,Used,29311.0,Sewell BMW MINI of Plano,35493.0
BMW,X5,2023,Certified,12752.0,Sewell BMW MINI of Plano,82925.0
RAM,1500,2020,Used,34599.0,Sewell BMW MINI of Plano,39983.0
BMW,750 i,2022,Certified,13003.0,Sewell BMW MINI of Plano,94896.0
Ford,F-150,2022,Used,15701.0,Sewell BMW MINI of Plano,41993.0
BMW,X5,2022,Certified,31749.0,Sewell BMW MINI of Plano,53444.0
BMW,M340,2021,Certified,34349.0,Sewell BMW MINI of Plano,47944.0
GMC,Sierra,2023,Used,14053.0,Sewell BMW MINI of Plano,63955.0
BMW,X5,2023,Certified,12652.0,Sewell BMW MINI of Plano,80993.0
BMW,740,2024,New,,Sewell BMW MINI of Plano,102445.0
BMW,Coupe,2023,New,,Sewell BMW MINI of Plano,68120.0
BMW,Coupe,2019,Certified,35087.0,Sewell BMW MINI of Plano,37586.0
BMW,X5,2022,Certified,26714.0,Sewell BMW MINI of Plano,54995.0
BMW,XB7,2023,Certified,4388.0,Sewell BMW MINI of Plano,136995.0
MINI,Cooper,2024,New,,Sewell BMW MINI of Plano,42545.0
BMW,740,2024,New,,Sewell BMW MINI of Plano,99745.0
Lexus,RC,2021,Used,15676.0,Sewell BMW MINI of Plano,43993.0
Jeep,Grand Wagoneer,2022,Used,25332.0,Sewell BMW MINI of Plano,76493.0
Subaru,WRX,2023,New,,Brandon Tomes Subaru,32629.0
Subaru,WRX,2023,New,,Brandon Tomes Subaru,37227.0
Subaru,WRX,2023,New,,Brandon Tomes Subaru,33130.0
Mercedes,GLE,2024,New,,Mercedes-Benz of Plano,68545.0
Mercedes,GLE,2024,New,,Mercedes-Benz of Plano,73495.0
Mercedes,GLB,2022,Used,18158.0,Mercedes-Benz of Plano,46922.0
Mercedes,GLE,2023,Certified,7160.0,Mercedes-Benz of Plano,84500.0
Mercedes,GLB,2023,New,,Mercedes-Benz of Plano,61430.0
Mercedes,GLC,2022,Used,14510.0,Mercedes-Benz of Plano,53922.0
Lexus,LS,2023,New,,Park Place Lexus Plano,
Ford,Mustang,2024,New,,Bob Tomes Ford,
Ford,Mustang,2024,New,,Bob Tomes Ford,
Ford,F-150,2023,New,,Bob Tomes Ford,62906.0
Ford,F-150,2023,New,,Bob Tomes Ford,72193.0
Ford,F-150,2023,New,,Bob Tomes Ford,54394.0
Honda,Odyssey,2023,New,,Honda Cars of McKinney,43160.0
Jeep,Wrangler,2023,New,,Dodge City of McKinney,39653.0
Jeep,Wagoneer,2023,New,,Dodge City of McKinney,75255.0
Jeep,Grand Wagoneer,2023,New,,Dodge City of McKinney,112570.0
Kia,Sorento,2023,New,,Classic Kia of Carrollton,40865.0
Lexus,GS F,2016,Used,31240.0,Classic Kia of Carrollton,47995.0
Kia,Forte,2022,Certified,30903.0,Classic Kia of Carrollton,19300.0
Chevrolet,Corvette,2023,Used,4351.0,Classic Kia of Carrollton,101500.0
Kia,Forte,2020,Certified,44065.0,Classic Kia of Carrollton,18800.0
Kia,Telluride,2022,Certified,38557.0,Classic Kia of Carrollton,38995.0
Hyundai,Kona,2022,Used,29374.0,Classic Kia of Carrollton,21500.0
Kia,Telluride,2021,Certified,59153.0,Classic Kia of Carrollton,44900.0
Kia,Telluride,2022,Certified,29151.0,Classic Kia of Carrollton,41995.0
Ford,Mustang,2022,Used,8748.0,Classic Kia of Carrollton,43500.0
Kia,Telluride,2022,Certified,44535.0,Classic Kia of Carrollton,43995.0
Kia,GT,2023,Certified,24824.0,Classic Kia of Carrollton,27400.0
Lexus,RX,2018,Used,68345.0,Classic Kia of Carrollton,34995.0
Kia,Carnival,2022,Certified,18397.0,Classic Kia of Carrollton,39995.0
Kia,LX,2023,Certified,2202.0,Classic Kia of Carrollton,26995.0
Kia,Sorento,2023,New,,Classic Kia of Carrollton,44055.0
Chevrolet,Bolt,2022,Used,2586.0,Classic Kia of Carrollton,29500.0
Kia,Sportage,2023,Certified,12901.0,Classic Kia of Carrollton,31995.0
Kia,Telluride,2022,Certified,44654.0,Classic Kia of Carrollton,42500.0
Kia,Rio,2021,Certified,24195.0,Classic Kia of Carrollton,16995.0
Kia,Forte,2022,Certified,30697.0,Classic Kia of Carrollton,18995.0
Kia,Sorento,2023,New,,Classic Kia of Carrollton,39633.0
Kia,Seltos,2021,Used,41769.0,Classic Kia of Carrollton,23500.0
Infiniti,Q60,2018,Used,39542.0,Wells Auto Group,33999.0
Infiniti,Q60,2017,Used,84587.0,Wells Auto Group,22399.0
Lexus,IS,2023,Used,12923.0,Wells Auto Group,44998.0
Mercedes,6,2017,Used,34956.0,Wells Auto Group,41695.0
Infiniti,Q60,2018,Used,37103.0,Wells Auto Group,32999.0
Lexus,RX,2018,Used,67761.0,Wells Auto Group,29340.0
Hyundai,Azera,2014,Used,64474.0,Wells Auto Group,13987.0
Honda,CR-V,2024,New,,Gillman Honda of San Antonio,40825.0
Honda,CR-V,2024,New,,Gillman Honda of San Antonio,40825.0
Volkswagen,R32,2008,Used,141203.0,Gillman Honda of San Antonio,10982.0
Honda,CR-V,2024,New,,Gillman Honda of San Antonio,40825.0
Honda,CR-V,2024,New,,Gillman Honda of San Antonio,36630.0
Subaru,Outback,2023,New,,Gillman Subaru of San Antonio,40782.0
Chevrolet,LS,2023,New,,Stonebriar Chevrolet,23045.0
RAM,1500,2023,New,,Frisco Chrysler Dodge Jeep Ram,56502.0
Jeep,Wrangler,2023,New,,Frisco Chrysler Dodge Jeep Ram,49783.0
BMW,740,2016,Used,87665.0,Frisco Chrysler Dodge Jeep Ram,21799.0
Acura,MDX,2022,Used,18386.0,Frisco Chrysler Dodge Jeep Ram,47394.0
Jeep,Wrangler,2021,Certified,39997.0,Frisco Chrysler Dodge Jeep Ram,33897.0
Honda,HR-V,2018,Used,63062.0,Frisco Chrysler Dodge Jeep Ram,18983.0
Jeep,Grand Cherokee,2023,Certified,6955.0,Frisco Chrysler Dodge Jeep Ram,41921.0
Porsche,Panamera,2016,Used,52762.0,Frisco Chrysler Dodge Jeep Ram,35996.0
Ford,F-250,2022,Used,26957.0,Frisco Chrysler Dodge Jeep Ram,66599.0
RAM,1500,2023,New,,Frisco Chrysler Dodge Jeep Ram,45427.0
RAM,1500,2023,New,,Frisco Chrysler Dodge Jeep Ram,45380.0
Chevrolet,Corvette,2016,Used,41626.0,Frisco Chrysler Dodge Jeep Ram,46443.0
BMW,Coupe,2016,Used,78633.0,Frisco Chrysler Dodge Jeep Ram,23736.0
Honda,Accord,2018,Used,94763.0,Frisco Chrysler Dodge Jeep Ram,16989.0
BMW,M4,2018,Used,74484.0,AutoNation Ford Frisco,39889.0
Ford,F-350,2016,Certified,34824.0,AutoNation Ford Frisco,49481.0
Mercedes,GLC,2017,Used,42336.0,AutoNation Ford Frisco,32991.0
Ford,Mustang,2015,Certified,19310.0,AutoNation Ford Frisco,31481.0
Land Rover,Range Rover,2017,Used,59038.0,AutoNation Ford Frisco,38995.0
Mercedes,S-Class,2023,New,,Mercedes-Benz of McKinney,120645.0
Lincoln,Aviator,2023,New,,David McDavid Lincoln Frisco,80368.0
Cadillac,CT4-V,2022,Used,8102.0,Crest Auto Group,61854.0
Infiniti,QX80,2022,Certified,15390.0,Crest Auto Group,58059.0
Cadillac,Escalade,2023,New,,Crest Auto Group,103460.0
Volvo,XC40,2020,Certified,19012.0,Crest Volvo Cars,33784.0
Volvo,Electric,2023,New,,Crest Volvo Cars,55122.0
Volvo,S60,2024,New,,Crest Volvo Cars,48195.0
RAM,3500,2023,New,,Lakeshore of Picayune,80537.0
Toyota,Tundra,2022,Used,24887.0,El Dorado Mazda,55998.0
Mazda,MX-5 Miata,2023,New,,El Dorado Mazda,35265.0
Mazda,MX-5 Miata,2021,Used,5526.0,El Dorado Chevrolet,27998.0
Chevrolet,Suburban,2023,New,,El Dorado Chevrolet,90300.0
Ford,F-250,2017,Used,77822.0,El Dorado Chevrolet,38998.0
Chevrolet,Tahoe,2021,Used,59543.0,El Dorado Chevrolet,50998.0
Volkswagen,Atlas,2024,New,,Hendrick Volkswagen Frisco,44636.0
Volkswagen,Atlas,2023,New,,Hendrick Volkswagen Frisco,41148.0
Volkswagen,Atlas,2023,New,,Hendrick Volkswagen Frisco,45876.0
Volkswagen,Golf,2023,New,,Hendrick Volkswagen Frisco,38626.0
Land Rover,Range Rover,2023,New,,Land Rover DFW,59170.0
Land Rover,Range Rover,2023,New,,Land Rover DFW,58570.0
Land Rover,Range Rover,2023,New,,Land Rover DFW,57470.0
Land Rover,Range Rover,2023,New,,Land Rover DFW,58350.0
Mercedes,GL 450,2016,Used,117796.0,Grubbs Acura,16499.0
Audi,Q7,2021,Used,16667.0,Grubbs Acura,44599.0
Honda,CR-V,2022,Used,9381.0,Grubbs Acura,31999.0
Lexus,GX,2020,Used,74566.0,Grubbs Acura,39599.0
Honda,Civic,2002,Used,99129.0,Grubbs Acura,5499.0
Acura,MDX,2022,Used,28344.0,Grubbs Acura,40999.0
Mercedes,E-Class,2018,Used,44929.0,Grubbs Acura,27299.0
Porsche,Macan,2018,Used,59819.0,Grubbs Acura,28999.0
Acura,MDX,2022,Used,22093.0,Grubbs Acura,40999.0
Infiniti,Q60,2021,Certified,15689.0,Grubbs INFINITI,44222.0
Infiniti,QX80,2019,Certified,51376.0,Grubbs INFINITI,33234.0
GMC,Sierra,2023,Used,4776.0,Grubbs Volvo Cars Grapevine,81499.0
Mercedes,GLE,2017,Used,77600.0,Grubbs Volvo Cars Grapevine,22699.0
Volvo,XC90,2023,New,,Grubbs Volvo Cars Grapevine,59710.0
GMC,Sierra,2020,Used,44202.0,Grubbs Volvo Cars Grapevine,46999.0
Mercedes,C-Class,2019,Used,46009.0,Grubbs Volvo Cars Grapevine,25999.0
Volvo,S90,2023,New,,Grubbs Volvo Cars Grapevine,68340.0
Lincoln,MKZ,2015,Used,89169.0,Grubbs Volvo Cars Grapevine,14299.0
Ford,Expedition,2023,Used,3980.0,Grubbs Volvo Cars Grapevine,78299.0
Volvo,XC90,2020,Used,33255.0,Grubbs Volvo Cars Grapevine,40699.0
Chevrolet,Malibu,2018,Used,92297.0,Grubbs Volvo Cars Grapevine,13299.0
Lucid,Grand Touring,2022,Used,9675.0,Grubbs Volvo Cars Grapevine,96999.0
Buick,Enclave,2021,Used,70022.0,Grubbs Volvo Cars Grapevine,23999.0
Polestar,2,2021,Used,13462.0,Grubbs Volvo Cars Grapevine,35499.0
Volvo,XC90,2021,Certified,38136.0,Grubbs Volvo Cars Grapevine,35299.0
Nissan,Pathfinder,2023,Certified,12825.0,Grubbs Nissan,32900.0
Kia,Sorento,2019,Used,78215.0,Grubbs Nissan,17455.0
Infiniti,QX50,2021,Used,55871.0,Grubbs Nissan,30997.0
Nissan,Murano,2020,Used,41845.0,Grubbs Nissan,25255.0
BMW,X7,2023,Certified,21194.0,Sewell BMW of Grapevine,108988.0
BMW,Coupe,2023,Used,1099.0,Sewell BMW of Grapevine,62487.0
BMW,X7,2020,Certified,38395.0,Sewell BMW of Grapevine,57687.0
Lexus,NX,2024,New,,Park Place Lexus Grapevine,57135.0
Lexus,LC,2024,New,,Park Place Lexus Grapevine,114120.0
Lincoln,Aviator,2023,New,,Grapevine Ford Lincoln,59995.0
Ford,Mustang,2024,New,,Grapevine Ford Lincoln,38455.0
Ford,F-150,2023,New,,Grapevine Ford Lincoln,
Lincoln,Aviator,2023,New,,Grapevine Ford Lincoln,67387.0
Lincoln,Aviator,2023,New,,Grapevine Ford Lincoln,64824.0
Ford,Mustang,2024,New,,Grapevine Ford Lincoln,71350.0
Acura,MDX,2022,Used,21081.0,Audi Grapevine,45000.0
Audi,SQ8,2023,New,,Audi Grapevine,127642.0
Audi,S8,2023,New,,Audi Grapevine,133217.0
Audi,Q8,2023,New,,Audi Grapevine,73062.0
Audi,S8,2023,New,,Audi Grapevine,136717.0
Audi,SQ8,2023,New,,Audi Grapevine,131392.0
Mazda,CX-9,2021,Used,46906.0,Texas Toyota of Grapevine,28901.0
Jaguar,F-PACE,2020,Used,48609.0,Jaguar Land Rover Frisco,40995.0
Land Rover,Defender,2023,New,,Jaguar Land Rover Frisco,111540.0
Land Rover,Defender,2023,New,,Jaguar Land Rover Frisco,104549.0
Land Rover,LR4,2016,Used,81984.0,Jaguar Land Rover Frisco,22795.0
Volvo,XC90,2020,Used,35874.0,Jaguar Land Rover Frisco,40995.0
Subaru,WRX,2023,New,,Five Star Subaru of Grapevine,42327.0
Subaru,Solterra,2023,New,,Five Star Subaru of Grapevine,48208.0
Subaru,WRX,2023,New,,Five Star Subaru of Grapevine,33130.0
Subaru,WRX,2023,New,,Five Star Subaru of Grapevine,32064.0
Nissan,3,2020,Used,20783.0,Freeman Toyota,39390.0
Toyota,Highlander,2023,Used,7504.0,Freeman Toyota,46990.0
Toyota,Tundra,2023,Used,8697.0,Freeman Toyota,60690.0
Toyota,Tundra,2023,Used,12475.0,Freeman Toyota,46790.0
Toyota,Highlander,2023,Used,9020.0,Freeman Toyota,40991.0
Toyota,Tundra,2023,Used,6009.0,Freeman Toyota,65890.0
Toyota,Tundra,2020,Used,23850.0,Freeman Toyota,38690.0
Toyota,4Runner,2020,Used,41496.0,Freeman Toyota,34690.0
GMC,Yukon,2023,New,,Freeman Buick GMC,87185.0
GMC,Yukon,2023,New,,Freeman Buick GMC,88930.0
Mercedes,GLC,2021,Used,27151.0,eCarOne,59450.0
Toyota,Sequoia,2023,Used,9526.0,Bishop Maserati,83636.0
Audi,e-tron,2022,Used,3601.0,Bishop Maserati,44243.0
Lexus,RX,2021,Used,12886.0,eCarOne,44950.0
Maserati,Levante,2022,New,,Bishop Maserati,92356.0
Mazda,CX-9,2024,New,,Hiley Mazda of Hurst,54870.0
Mazda,CL,2023,New,,Hiley Mazda of Hurst,40190.0
Mazda,CX-3,2017,Used,96509.0,Hiley Mazda of Hurst,14488.0
Mazda,Mazda3,2023,New,,Hiley Mazda of Hurst,28690.0
Mazda,MX-5 Miata,2023,New,,Hiley Mazda of Hurst,38425.0
Toyota,Sequoia,2016,Used,110501.0,AutoNation Honda Lewisville,29998.0
Ford,F-150,2014,Used,110926.0,AutoNation Honda Lewisville,18495.0
Chevrolet,Tahoe,2023,Certified,19121.0,Classic Chevrolet,75700.0
Tesla,Model Y,2023,Used,2609.0,Classic Chevrolet,46800.0
Chevrolet,Suburban,2021,Certified,43014.0,Classic Chevrolet,58700.0
Chevrolet,Corvette,2023,New,,Classic Chevrolet,160175.0
Chevrolet,Corvette,2017,Used,72594.0,Classic Chevrolet,44000.0
Chevrolet,Tahoe,2022,Certified,13984.0,Classic Chevrolet,74500.0
Porsche,Cayman,2016,Used,42520.0,Auto Park Dallas,46495.0
Mercedes,6,2018,Used,54410.0,Auto Park Dallas,55995.0
Porsche,911,2012,Used,38721.0,Auto Park Dallas,65995.0
Chevrolet,Camaro,2015,Used,30202.0,Auto Park Dallas,28995.0
Ford,F-250,2023,New,,Walt Massey Chevrolet GMC Columbia,66956.0
GMC,Yukon,2023,New,,Walt Massey Chevrolet GMC Columbia,80190.0
RAM,1500,2023,New,,Walt Massey Chevrolet GMC Columbia,46138.0
GMC,Sierra,2023,New,,Walt Massey Chevrolet GMC Columbia,48000.0
GMC,Sierra,2023,New,,Walt Massey Chevrolet GMC Columbia,47921.0
Jeep,Grand Wagoneer,2023,New,,Walt Massey Chevrolet GMC Columbia,106432.0
Chevrolet,Silverado,2024,New,,Walt Massey Chevrolet GMC Columbia,71500.0
GMC,Sierra,2024,New,,Walt Massey Chevrolet GMC Columbia,84145.0
Cadillac,Escalade,2023,New,,Sewell Cadillac Grapevine,124745.0
Cadillac,XT6,2023,New,,Sewell Cadillac Grapevine,60565.0
Cadillac,CT6,2020,Certified,44537.0,Sewell Cadillac Grapevine,46977.0
Cadillac,Escalade,2023,New,,Sewell Cadillac Grapevine,100370.0
Ford,Flex,2018,Used,84057.0,Jordan Ford,22475.0
Jeep,Wagoneer,2023,New,,AutoNation Chrysler Dodge Jeep Ram North Richland Hills,71213.0
Acura,RLX,2016,Used,95389.0,AutoNation Chrysler Dodge Jeep Ram North Richland Hills,18495.0
Jeep,Wagoneer,2023,New,,AutoNation Chrysler Dodge Jeep Ram North Richland Hills,71828.0
Jeep,Wagoneer,2022,Used,9682.0,AutoNation Chrysler Dodge Jeep Ram North Richland Hills,57595.0
Toyota,Tundra,2023,Used,5418.0,AutoNation Hyundai North Richland Hills,62597.0
Lincoln,Aviator,2021,Used,37944.0,AutoNation Hyundai North Richland Hills,57998.0
Honda,HR-V,2024,New,,Norm Reeves Honda Superstore North Richland Hills,28900.0
Honda,Odyssey,2024,New,,Norm Reeves Honda Superstore North Richland Hills,42285.0
Ford,F-350,2013,Used,251814.0,North Texas Vehicle Exchange,16999.0
RAM,1500,2023,New,,Huffines Chrysler Jeep Dodge RAM Lewisville,81077.0
RAM,1500,2023,New,,Huffines Chrysler Jeep Dodge RAM Lewisville,57528.0
Jeep,Wrangler,2024,New,,Huffines Chrysler Jeep Dodge RAM Lewisville,45252.0
RAM,1500,2024,New,,Huffines Chrysler Jeep Dodge RAM Lewisville,65352.0
Lexus,IS,2022,Used,11640.0,San Antonio Chrysler Dodge Jeep Ram,43887.0
Jeep,Wrangler,2023,New,,San Antonio Chrysler Dodge Jeep Ram,99920.0
Jeep,Wrangler,2023,New,,San Antonio Chrysler Dodge Jeep Ram,58265.0
BMW,X5,2019,Used,63716.0,Lewisville Volkswagen,36749.0
Volkswagen,Passat,2015,Used,64442.0,Lewisville Volkswagen,13500.0
Dodge,Charger,2019,Used,103111.0,Lewisville Volkswagen,22000.0
GMC,Yukon,2018,Used,94614.0,Lewisville Volkswagen,37900.0
Volkswagen,Passat,2020,Used,75415.0,Lewisville Volkswagen,18900.0
GMC,Yukon,2018,Used,102585.0,Lewisville Volkswagen,34900.0
Volkswagen,Golf,2022,Used,2959.0,Lewisville Volkswagen,37000.0
Volkswagen,Atlas,2024,New,,Lewisville Volkswagen,55526.0
Toyota,Tundra,2021,Used,91074.0,Lewisville Volkswagen,42000.0
Volkswagen,Passat,2020,Certified,46963.0,Lewisville Volkswagen,20500.0
Hyundai,Sonata,2021,Used,60919.0,Lewisville Volkswagen,19900.0
RAM,1500,2022,New,,Bayer Dodge,65104.0
Jeep,Grand Wagoneer,2023,New,,Bayer Dodge,95430.0
Jeep,Gladiator,2023,New,,Bayer Dodge,58587.0
RAM,2500,2022,New,,Bayer Dodge,71350.0
Jeep,Gladiator,2023,New,,Bayer Dodge,49980.0
Dodge,Durango,2022,New,,Bayer Dodge,54638.0
Infiniti,QX80,2023,Certified,8019.0,Sewell INFINITI of Fort Worth,59990.0
Infiniti,QX50,2021,Certified,3018.0,Sewell INFINITI of Fort Worth,40995.0
Infiniti,Q5,2023,New,,Sewell INFINITI of Fort Worth,44990.0
Infiniti,QX80,2020,Certified,28831.0,Sewell INFINITI of Fort Worth,46993.0
Infiniti,QX80,2023,Certified,9492.0,Sewell INFINITI of Fort Worth,58994.0
Mazda,CX-9,2019,Used,94416.0,Sewell Lexus of Fort Worth,15488.0
Ford,F-150,2022,Used,33982.0,AutoNation Ford Fort Worth,60595.0
Ford,Mustang,2018,Certified,78029.0,AutoNation Ford Fort Worth,19495.0
Ford,Maverick,2023,New,,AutoNation Ford Fort Worth,24170.0
Ford,Expedition,2019,Certified,88720.0,AutoNation Ford Fort Worth,37998.0
Cadillac,XT6,2020,Used,54972.0,Audi Fort Worth,33977.0
Lexus,ES,2021,Used,28354.0,Audi Fort Worth,41991.0
